cell_id;min_lat;min_lon;max_lat;max_lon;line;column;matrix_id
580;41,17;93,96;42,35;96,0;19;10;horizontal_shift
581;41,17;96,0;42,35;98,04;19;11;horizontal_shift
582;41,17;98,04;42,35;100,08;19;12;horizontal_shift
583;41,17;100,08;42,35;102,12;19;13;horizontal_shift
584;41,17;102,12;42,35;104,16;19;14;horizontal_shift
585;41,17;104,16;42,35;106,2;19;15;horizontal_shift
586;41,17;106,2;42,35;108,24;19;16;horizontal_shift
587;41,17;108,24;42,35;110,28;19;17;horizontal_shift
588;41,17;110,28;42,35;112,32;19;18;horizontal_shift
589;41,17;112,32;42,35;114,36;19;19;horizontal_shift
590;41,17;114,36;42,35;116,4;19;20;horizontal_shift
591;41,17;116,4;42,35;118,44;19;21;horizontal_shift
592;41,17;118,44;42,35;120,48;19;22;horizontal_shift
593;41,17;120,48;42,35;122,52;19;23;horizontal_shift
594;41,17;122,52;42,35;124,56;19;24;horizontal_shift
595;41,17;124,56;42,35;126,6;19;25;horizontal_shift
596;41,17;126,6;42,35;128,64;19;26;horizontal_shift
602;42,35;77,64;43,53;79,68;20;2;horizontal_shift
603;42,35;79,68;43,53;81,72;20;3;horizontal_shift
604;42,35;81,72;43,53;83,76;20;4;horizontal_shift
605;42,35;83,76;43,53;85,8;20;5;horizontal_shift
606;42,35;85,8;43,53;87,84;20;6;horizontal_shift
607;42,35;87,84;43,53;89,88;20;7;horizontal_shift
608;42,35;89,88;43,53;91,92;20;8;horizontal_shift
609;42,35;91,92;43,53;93,96;20;9;horizontal_shift
610;42,35;93,96;43,53;96,0;20;10;horizontal_shift
611;42,35;96,0;43,53;98,04;20;11;horizontal_shift
612;42,35;98,04;43,53;100,08;20;12;horizontal_shift
613;42,35;100,08;43,53;102,12;20;13;horizontal_shift
614;42,35;102,12;43,53;104,16;20;14;horizontal_shift
615;42,35;104,16;43,53;106,2;20;15;horizontal_shift
616;42,35;106,2;43,53;108,24;20;16;horizontal_shift
617;42,35;108,24;43,53;110,28;20;17;horizontal_shift
618;42,35;110,28;43,53;112,32;20;18;horizontal_shift
619;42,35;112,32;43,53;114,36;20;19;horizontal_shift
620;42,35;114,36;43,53;116,4;20;20;horizontal_shift
621;42,35;116,4;43,53;118,44;20;21;horizontal_shift
622;42,35;118,44;43,53;120,48;20;22;horizontal_shift
623;42,35;120,48;43,53;122,52;20;23;horizontal_shift
624;42,35;122,52;43,53;124,56;20;24;horizontal_shift
625;42,35;124,56;43,53;126,6;20;25;horizontal_shift
626;42,35;126,6;43,53;128,64;20;26;horizontal_shift
627;42,35;128,64;43,53;130,68;20;27;horizontal_shift
628;42,35;130,68;43,53;132,72;20;28;horizontal_shift
633;43,53;79,68;44,71;81,72;21;3;horizontal_shift
634;43,53;81,72;44,71;83,76;21;4;horizontal_shift
635;43,53;83,76;44,71;85,8;21;5;horizontal_shift
636;43,53;85,8;44,71;87,84;21;6;horizontal_shift
637;43,53;87,84;44,71;89,88;21;7;horizontal_shift
638;43,53;89,88;44,71;91,92;21;8;horizontal_shift
639;43,53;91,92;44,71;93,96;21;9;horizontal_shift
640;43,53;93,96;44,71;96,0;21;10;horizontal_shift
641;43,53;96,0;44,71;98,04;21;11;horizontal_shift
648;43,53;110,28;44,71;112,32;21;18;horizontal_shift
649;43,53;112,32;44,71;114,36;21;19;horizontal_shift
650;43,53;114,36;44,71;116,4;21;20;horizontal_shift
651;43,53;116,4;44,71;118,44;21;21;horizontal_shift
652;43,53;118,44;44,71;120,48;21;22;horizontal_shift
653;43,53;120,48;44,71;122,52;21;23;horizontal_shift
654;43,53;122,52;44,71;124,56;21;24;horizontal_shift
655;43,53;124,56;44,71;126,6;21;25;horizontal_shift
656;43,53;126,6;44,71;128,64;21;26;horizontal_shift
657;43,53;128,64;44,71;130,68;21;27;horizontal_shift
658;43,53;130,68;44,71;132,72;21;28;horizontal_shift
663;44,71;79,68;45,89;81,72;22;3;horizontal_shift
664;44,71;81,72;45,89;83,76;22;4;horizontal_shift
665;44,71;83,76;45,89;85,8;22;5;horizontal_shift
666;44,71;85,8;45,89;87,84;22;6;horizontal_shift
667;44,71;87,84;45,89;89,88;22;7;horizontal_shift
668;44,71;89,88;45,89;91,92;22;8;horizontal_shift
669;44,71;91,92;45,89;93,96;22;9;horizontal_shift
670;44,71;93,96;45,89;96,0;22;10;horizontal_shift
678;44,71;110,28;45,89;112,32;22;18;horizontal_shift
679;44,71;112,32;45,89;114,36;22;19;horizontal_shift
680;44,71;114,36;45,89;116,4;22;20;horizontal_shift
681;44,71;116,4;45,89;118,44;22;21;horizontal_shift
682;44,71;118,44;45,89;120,48;22;22;horizontal_shift
683;44,71;120,48;45,89;122,52;22;23;horizontal_shift
684;44,71;122,52;45,89;124,56;22;24;horizontal_shift
685;44,71;124,56;45,89;126,6;22;25;horizontal_shift
686;44,71;126,6;45,89;128,64;22;26;horizontal_shift
687;44,71;128,64;45,89;130,68;22;27;horizontal_shift
688;44,71;130,68;45,89;132,72;22;28;horizontal_shift
689;44,71;132,72;45,89;134,76;22;29;horizontal_shift
693;45,89;79,68;47,07;81,72;23;3;horizontal_shift
694;45,89;81,72;47,07;83,76;23;4;horizontal_shift
695;45,89;83,76;47,07;85,8;23;5;horizontal_shift
696;45,89;85,8;47,07;87,84;23;6;horizontal_shift
697;45,89;87,84;47,07;89,88;23;7;horizontal_shift
698;45,89;89,88;47,07;91,92;23;8;horizontal_shift
710;45,89;114,36;47,07;116,4;23;20;horizontal_shift
711;45,89;116,4;47,07;118,44;23;21;horizontal_shift
712;45,89;118,44;47,07;120,48;23;22;horizontal_shift
713;45,89;120,48;47,07;122,52;23;23;horizontal_shift
714;45,89;122,52;47,07;124,56;23;24;horizontal_shift
715;45,89;124,56;47,07;126,6;23;25;horizontal_shift
716;45,89;126,6;47,07;128,64;23;26;horizontal_shift
717;45,89;128,64;47,07;130,68;23;27;horizontal_shift
718;45,89;130,68;47,07;132,72;23;28;horizontal_shift
719;45,89;132,72;47,07;134,76;23;29;horizontal_shift
724;47,07;81,72;48,25;83,76;24;4;horizontal_shift
725;47,07;83,76;48,25;85,8;24;5;horizontal_shift
726;47,07;85,8;48,25;87,84;24;6;horizontal_shift
727;47,07;87,84;48,25;89,88;24;7;horizontal_shift
728;47,07;89,88;48,25;91,92;24;8;horizontal_shift
